activityTags,actors,business,categoryid,categoryname,cityid,cityname,couponTags,description,id,imgurl,isAtmospheric,iseticket,isgeneralagent,issuperticket,isxuanzuo,name,nameNoHtml,price,price_str,pricehigh,privilegeTags,projectid,promotionTags,showstatus,showtag,showtime,sitestatus,subcategoryid,subcategoryname,subhead,venue,venuecity,venueid,verticalPic
[],,0,2,音乐会,852,北京,[],,1_1_647748785146,-2112446741,FALSE,0,1,0,1,“偶裕”—2022沈文裕钢琴独奏音乐会北京站,“偶裕”—2022沈文裕钢琴独奏音乐会北京站,100,100-880,880,[],6.47749E+11,[],售票中,,2022.01.16 周日 19:30,3,18,其他,,北京展览馆剧场,北京,26,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN015k3iaN2GdSKUoCYyE_!!0-item_pic.jpg
[],,0,2,音乐会,852,北京,[],,1_1_643070128374,2135733987,FALSE,0,1,0,1,音乐之声-大师演绎经典名曲音乐会,音乐之声-大师演绎经典名曲音乐会,100,100-900,900,[],6.4307E+11,[],售票中,,2021.07.04 周日 19:30,3,18,其他,,北京音乐厅,北京,12,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01Ib6h2n2GdSJjDf9Bc_!!0-item_pic.jpg
[],,0,2,音乐会,852,北京,[],,1_1_647758977670,-2112344816,FALSE,0,0,0,1,2021漫步经典：乐揽国潮 “火锅交响”四川交响乐团音乐会,2021漫步经典：乐揽国潮 “火锅交响”四川交响乐团音乐会,50,50-480,480,[],6.47759E+11,[],售票中,,2021.07.22 周四 19:30,3,18,其他,,国家大剧院-音乐厅,北京,528,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01uz0u552GdSKN0z4Qy_!!2251059038.jpg
[],,0,2,音乐会,852,北京,[],,1_1_643028812350,2135320827,FALSE,0,1,0,1,侠骨柔情——经典武侠影视金曲大型交响音乐会,侠骨柔情——经典武侠影视金曲大型交响音乐会,100,100-580,580,[],6.43029E+11,[],售票中,,2021.07.17 周六 19:30,3,18,其他,,北京音乐厅,北京,12,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01MrKnrl2GdSJo13xrw_!!2251059038.jpg
[],,0,2,音乐会,852,北京,[],,1_1_645198306870,-2137951524,FALSE,0,0,0,1,云想衣裳花想容--七夕古琴音乐会,云想衣裳花想容--七夕古琴音乐会,100,100-580,580,[],6.45198E+11,[],售票中,,2021.08.13 周五 19:30,3,18,其他,,国图艺术中心,北京,210,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01E70xp92GdSJpdiKy4_!!2251059038.png
[],,0,5,曲苑杂坛,852,北京,[],,1_1_644901276763,-2140921825,FALSE,0,0,0,1,相声名家专场,相声名家专场,100,100-580,580,[],6.44901E+11,[],售票中,,2021.09.11 周六 19:30,3,32,其他,,国图艺术中心,北京,210,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01Ytt1612GdSJzgfU1i_!!2-item_pic.png
[],,0,7,展览休闲,852,北京,[],,1_1_645341953298,-2136515060,FALSE,0,1,0,0,夜探奥森公园,夜探奥森公园,100,100-298,298,[],6.45342E+11,[],售票中,,2021.07.03-08.29,3,39,特色体验,,奥林匹克森林公园南园南门,北京,60601,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01YyxvM22GdSK481y8M_!!0-item_pic.jpg
[],,0,3,话剧歌剧,852,北京,[],,1_1_644659028645,-2143344306,FALSE,0,1,0,1,一晚看尽莎士比亚的一生· 原创话剧《威廉与我》,一晚看尽莎士比亚的一生· 原创话剧《威廉与我》,100,100-380,380,[],6.44659E+11,[],售票中,,2021.07.22-07.25,3,19,话剧,,大麦·超剧场,北京,60614,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01LTmfQm2GdSK1QWPqJ_!!0-item_pic.jpg
[],,0,5,曲苑杂坛,852,北京,[],,1_1_642428378534,2129316489,FALSE,0,1,0,1,《三里屯脱口秀》大笑喜剧周末开心吐槽爆笑解压专场,《三里屯脱口秀》大笑喜剧周末开心吐槽爆笑解压专场,39,39-200,200,[],6.42428E+11,[],售票中,,2021.07.10-08.07,3,32,其他,,三里屯艾米小剧场,北京,3021001,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01WuJrOu2GdSJZm5uM0_!!2251059038.jpg
[],,0,2,音乐会,852,北京,[],,1_1_644817726091,-2141757332,FALSE,0,1,0,1,“聆听激情与浪漫”经典影视作品视听音乐会,“聆听激情与浪漫”经典影视作品视听音乐会,100,100-999,999,[],6.44818E+11,[],售票中,,2021.08.28 周六 19:30,3,18,其他,,北京音乐厅,北京,12,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01YMMvhT2GdSJyb7oCS_!!2251059038.jpg
[],,0,5,曲苑杂坛,852,北京,[],,1_1_644600559186,-2143929001,FALSE,0,1,0,1,《三里屯脱口秀》”周日开心笑大会精品单口秀”大笑喜剧-开心吐槽喜剧爆笑解压专场,《三里屯脱口秀》”周日开心笑大会精品单口秀”大笑喜剧-开心吐槽喜剧爆笑解压专场,39,39-200,200,[],6.44601E+11,[],售票中,,2021.07.11-08.08,3,32,其他,,三里屯艾米小剧场,北京,3021001,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01faipTG2GdSJxpAzGT_!!0-item_pic.jpg
[],,0,3,话剧歌剧,852,北京,[],,1_1_640796951162,2113002215,FALSE,0,1,0,1,孟京辉戏剧作品《狐狸天使》,孟京辉戏剧作品《狐狸天使》,100,100-380,380,[],6.40797E+11,[],售票中,,2021.07.02-07.11,3,19,话剧,,蜂巢剧场,北京,663,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01oUputq2GdSJH23wB9_!!2251059038.jpg
[],,0,3,话剧歌剧,852,北京,[],,1_1_649672619813,-2093208394,FALSE,0,1,0,1,一场两剧原创减压百姓喜剧《七十七块七毛七》《天生我怂我忍了》,一场两剧原创减压百姓喜剧《七十七块七毛七》《天生我怂我忍了》,180,180-480,480,[],6.49673E+11,[],售票中,,2021.07.02-07.30,3,19,话剧,,雷剧场,北京,1238,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN018ouJWM2GdSKXuDXl8_!!0-item_pic.jpg
[],,0,3,话剧歌剧,852,北京,[],,1_1_643579334869,2140826052,FALSE,0,0,0,1,北京文化艺术基金年度资助项目原创话剧《上甘岭》,北京文化艺术基金年度资助项目原创话剧《上甘岭》,180,180-680,680,[],6.43579E+11,[],售票中,,2021.07.02-07.04,3,19,话剧,,国家大剧院-戏剧场,北京,558,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01XK5DJV2GdSJom9FT4_!!2-item_pic.png
[],,0,2,音乐会,852,北京,[],,1_1_642434735130,2129380055,FALSE,0,0,0,1,《卡农 Canon In D》永恒经典名曲精选音乐会,《卡农 Canon In D》永恒经典名曲精选音乐会,100,100-380,380,[],6.42435E+11,[],售票中,,2021.07.03-2022.07.22,3,18,其他,,三里屯·爱乐汇艺术空间,北京,2598006,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01Rdr1qN2GdSJP8t9Tl_!!2251059038.png
[],,0,2,音乐会,852,北京,[],,1_1_646749813483,-2122436458,FALSE,0,0,0,1,《永远的山丹丹》陕西省广播电视民族乐团 大型原创民族管弦乐组曲音乐会,《永远的山丹丹》陕西省广播电视民族乐团 大型原创民族管弦乐组曲音乐会,50,50-380,380,[],6.4675E+11,[],售票中,,2021.07.09 周五 19:30,3,18,其他,,国家大剧院-音乐厅,北京,528,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN018nWTId2GdSKHNgfum_!!0-item_pic.jpg
[],,0,0,儿童亲子,852,北京,[],,1_1_648929363891,-2100640954,FALSE,0,1,0,1,大型机甲变形舞台剧《迷你特工队》,大型机甲变形舞台剧《迷你特工队》,75,75-480,480,[],6.48929E+11,[],售票中,,2021.07.17 周六 10:30,3,0,,,朝阳剧场,北京,820,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01Pps4xE2GdSKPn0ZbT_!!0-item_pic.jpg
[],,0,3,话剧歌剧,852,北京,[],,1_1_649634527741,-2093589315,FALSE,0,1,0,1,话剧《我的世界》,话剧《我的世界》,72,72-180,180,[],6.49635E+11,[],售票中,,2021.07.10-07.11,3,19,话剧,,郎园Vintage·虞社,北京,1622006,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN018f6O7K2GdSKWXn8at_!!0-item_pic.jpg
[],,0,4,舞蹈芭蕾,852,北京,[],,1_1_643949617672,2144528880,FALSE,0,0,0,1,上海芭蕾舞团《闪闪的红星》,上海芭蕾舞团《闪闪的红星》,100,100-1000,1000,[],6.4395E+11,[],售票中,,2021.07.31-08.01,3,24,舞蹈,,国家大剧院-歌剧院,北京,553,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01e51toI2GdSJwsnZ5S_!!0-item_pic.jpg
[],,0,0,儿童亲子,852,北京,[],,1_1_647832556435,-2111609028,FALSE,0,1,0,1,正版授权！宫西达也绘本《遇到你，真好》舞台剧,正版授权！宫西达也绘本《遇到你，真好》舞台剧,75,75-480,480,[],6.47833E+11,[],售票中,,2021.07.18-08.15,3,0,,,朝阳剧场,北京,820,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01mTjxRV2GdSKT6Kbol_!!0-item_pic.jpg
[],,0,7,展览休闲,852,北京,[],,1_1_648080369960,-2109130893,FALSE,0,1,0,0,索卡·北京 | 汤志义个展 – 春秋之河,索卡·北京 | 汤志义个展 – 春秋之河,20,20-30,30,[],6.4808E+11,[],售票中,,2021.06.27-08.01,3,38,展会,,索卡艺术,北京,3165012,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01AWO7pA2GdSKWOqpcg_!!2251059038.jpg
[],,0,7,展览休闲,852,北京,[],,1_1_648595200931,-2103982583,FALSE,0,1,0,0,刘天池表演工坊——能量剧场“第二人生体验趴”系列表演课程之《天窗》,刘天池表演工坊——能量剧场“第二人生体验趴”系列表演课程之《天窗》,449,449-1560,1560,[],6.48595E+11,[],售票中,,2021.07.04-07.11,3,39,特色体验,,南阳共享际剧场,北京,2757016,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01NZSlsr2GdSKZoGCck_!!2251059038.jpg
[],,0,7,展览休闲,852,北京,[],,1_1_642140067590,2126433379,FALSE,0,1,0,0,爱马思 × 博物杂志「海克尔，白垩纪与倭瓜」自然科学艺术展,爱马思 × 博物杂志「海克尔，白垩纪与倭瓜」自然科学艺术展,108,108-138,138,[],6.4214E+11,[],售票中,,2021.04.24-09.05,3,38,展会,,IOMA爱马思艺术中心,北京,1539026,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01qX6iPC2GdSJp2XGMJ_!!2251059038.jpg
[],,0,5,曲苑杂坛,852,北京,[],,1_1_643957337618,2144606080,FALSE,0,1,0,1,《三里屯脱口秀》”周四开心之夜”红玫瑰喜剧-开心吐槽单口喜剧爆笑解压专场,《三里屯脱口秀》”周四开心之夜”红玫瑰喜剧-开心吐槽单口喜剧爆笑解压专场,39,39-200,200,[],6.43957E+11,[],售票中,,2021.07.08-08.05,3,32,其他,,三里屯艾米小剧场,北京,3021001,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01uUP4YZ2GdSJolqwhb_!!0-item_pic.jpg
[],,0,3,话剧歌剧,852,北京,[],,1_1_644887447816,-2141060114,FALSE,0,0,0,1,话剧《一个人的莎士比亚》,话剧《一个人的莎士比亚》,150,150-280,280,[],6.44887E+11,[],售票中,,2021.12.10-12.12,3,19,话剧,,天桥艺术中心-小剧场,北京,59982,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01rxdjEw2GdSJrBPD3z_!!2-item_pic.png
[],,0,2,音乐会,852,北京,[],,1_1_646728851508,-2122646077,FALSE,0,0,0,1,“天鹅湖Swan Lake”经典音乐——历经百年传世名曲音乐会,“天鹅湖Swan Lake”经典音乐——历经百年传世名曲音乐会,100,100-280,280,[],6.46729E+11,[],售票中,,2021.07.14-07.28,3,18,其他,,三里屯·爱乐汇艺术空间,北京,2598006,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01UsmSjH2GdSKFg2bX0_!!2-item_pic.png
[],,0,0,儿童亲子,852,北京,[],,1_1_649730267428,-2092631918,FALSE,0,0,0,1,《小王子》,《小王子》,100,100-200,200,[],6.4973E+11,[],售票中,,2021.07.31 周六,3,0,,,未来剧院,北京,1641013,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01bWIaD62GdSKOKmabm_!!2-item_pic.png
[],,0,7,展览休闲,852,北京,[],,1_1_643628558930,2141318293,FALSE,0,1,0,0,NEW ERA 潮流艺术展,NEW ERA 潮流艺术展,69,69-128,128,[],6.43629E+11,[],售票中,,2021.06.12-08.31,3,38,展会,,北京银泰中心 in01一层,北京,3146002,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01RfRFQZ2GdSJx8pZ6r_!!2251059038.jpg
[],,0,1,演唱会,852,北京,[],,1_1_649009353782,-2099841055,FALSE,0,1,0,0,大雷音乐队专场,大雷音乐队专场,100,100-120,120,[],6.49009E+11,[],售票中,,2021.07.02 周五 21:00,3,48,livehouse,,魅现场,北京,2882003,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01NJpO252GdSKYEK9ro_!!2251059038.jpg
[],,0,3,话剧歌剧,852,北京,[],,1_1_645016480619,-2139769786,FALSE,0,1,0,1,中国国家话剧院演出 话剧《谷文昌》,中国国家话剧院演出 话剧《谷文昌》,50,50-380,380,[],6.45016E+11,[],售票中,,2021.07.14-07.18,3,19,话剧,,国家话剧院-剧场,北京,53360,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN018IqUxT2GdSK87ng4V_!!2251059038.jpg
[],,0,7,展览休闲,852,北京,[],,1_1_647887775711,-2111056835,FALSE,0,1,0,0,“有界·无界”成卓个展,“有界·无界”成卓个展,20,20-40,40,[],6.47888E+11,[],售票中,,2021.06.12-07.04,3,38,展会,,今日美术馆3号展厅,北京,92172,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01PR8a3P2GdSKHIM9RB_!!0-item_pic.jpg
[],,0,2,音乐会,852,北京,[],,1_1_640417691473,2109209618,FALSE,0,0,0,1,“爱乐之城”——经典电影音乐作品音乐会,“爱乐之城”——经典电影音乐作品音乐会,100,100-380,380,[],6.40418E+11,[],售票中,,2021.07.04-07.30,3,18,其他,,三里屯·爱乐汇艺术空间,北京,2598006,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN014d9ftu2GdSJDTfYcn_!!2251059038.png
[],,0,7,展览休闲,852,北京,[],,1_1_645714617010,-2132788422,FALSE,0,1,0,0,生命原相 THE BARE LIFE,生命原相 THE BARE LIFE,35,35-60,60,[],6.45715E+11,[],售票中,,2021.06.06-08.15,3,38,展会,,光社影像中心,北京,2897029,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN010qsLwN2GdSKAAnC5R_!!2251059038.jpg
[],,0,3,话剧歌剧,852,北京,[],,1_1_645289330664,-2137041286,FALSE,0,1,0,1,第六届中国原创话剧邀请展 原创话剧《胡同里的他俩》,第六届中国原创话剧邀请展 原创话剧《胡同里的他俩》,100,100-280,280,[],6.45289E+11,[],售票中,,2021.07.28-07.31,3,19,话剧,,国家话剧院-小剧场,北京,53361,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01Fkv8gn2GdSK32avXQ_!!0-item_pic.jpg
[],,0,1,演唱会,852,北京,[],,1_1_649089195600,-2099042636,FALSE,0,1,0,0,2021南游记乐队“自发光”巡演 北京站,2021南游记乐队“自发光”巡演 北京站,80,80-120,120,[],6.49089E+11,[],售票中,,2021.07.24 周六 20:00,3,48,livehouse,,魅现场,北京,2882003,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01K1gtVc2GdSKOVXZeY_!!0-item_pic.jpg
[],,0,0,儿童亲子,852,北京,[],,1_1_643332753926,2138360243,FALSE,0,0,0,1,大船文化·趣味科学启蒙·百老汇互动亲子科学剧《物理秀》中文版,大船文化·趣味科学启蒙·百老汇互动亲子科学剧《物理秀》中文版,180,180-380,380,[],6.43333E+11,[],售票中,,2021.07.30-07.31,3,0,,,大麦·超剧场,北京,60614,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01J6pUQK2GdSJkI5WJB_!!2251059038.png
[],,0,0,儿童亲子,852,北京,[],,1_1_648421786919,-2105716723,FALSE,0,1,0,1,卡农 Canon—钢琴名曲金秋音乐会,卡农 Canon—钢琴名曲金秋音乐会,80,80-380,380,[],6.48422E+11,[],售票中,,2021.08.28 周六 19:30,3,0,,,梅兰芳大剧院-大剧场,北京,564,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01e6thdk2GdSKQs1eka_!!2251059038.jpg
[],艺人：张尕怂,0,3,话剧歌剧,852,北京,[],艺人：张尕怂,1_1_647351152904,-2116423063,FALSE,0,0,0,1,民谣在路上系列演出之《张老汉脱贫记》,民谣在路上系列演出之《张老汉脱贫记》,180,180-999,999,[],6.47351E+11,[],售票中,,2021.07.23 周五 19:30,3,19,话剧,,天桥艺术中心-中剧场,北京,59981,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN019sTUZn2GdSKMVkEiB_!!2251059038.jpg
[],艺人：刘莉旻,0,1,演唱会,852,北京,[],艺人：刘莉旻,1_1_648717357454,-2102761018,FALSE,0,1,0,0,刘莉旻「给我世界最坏的吻」2021巡演北京站,刘莉旻「给我世界最坏的吻」2021巡演北京站,100,100-120,120,[],6.48717E+11,[],售票中,,2021.12.10 周五 20:00,3,48,livehouse,,MAO Livehouse北京,北京,92428,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01wquX2K2GdSKY3SPfg_!!2-item_pic.png
[],,0,5,曲苑杂坛,852,北京,[],,1_1_640308032343,2108113027,FALSE,0,0,0,0,【北京站】60min脱口秀| 硬核喜剧新秀场,【北京站】60min脱口秀| 硬核喜剧新秀场,89,89-148,148,[],6.40308E+11,[],售票中,,2021.07.02-07.30,3,32,其他,,中国木偶剧院-小铃铛精品剧场,北京,583,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01hoNEcm2GdSJWdA5k2_!!2251059038.png
[],,0,7,展览休闲,852,北京,[],,1_1_648255952894,-2107375064,FALSE,0,1,0,0,“选集 类比”——意大利艺术家保罗·治奥利个展,“选集 类比”——意大利艺术家保罗·治奥利个展,35,35-60,60,[],6.48256E+11,[],售票中,,2021.06.26-08.29,3,38,展会,,三影堂摄影艺术中心,北京,2392004,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01zMu2ea2GdSKVJxrBm_!!2251059038.jpg
[],,0,1,演唱会,852,北京,[],,1_1_647301080755,-2116923785,FALSE,0,1,0,0,2021 WAGF音乐节 曹思义《海上一梦》吉他音乐会,2021 WAGF音乐节 曹思义《海上一梦》吉他音乐会,220,220-280,280,[],6.47301E+11,[],售票中,,2021.08.20 周五 20:00,3,12,音乐节,,东方梅地亚中心M剧场,北京,57497,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01zY96kk2GdSKVSVEtW_!!0-item_pic.jpg
[],,0,1,演唱会,852,北京,[],,1_1_647482048216,-2115114110,FALSE,0,0,0,0,【飞狗诚献-七八九向前走】甜核+大乐队+西瓜甜核+支线任务,【飞狗诚献-七八九向前走】甜核+大乐队+西瓜甜核+支线任务,90,90-280,280,[],6.47482E+11,[],售票中,,2021.07.08 周四 20:00,3,48,livehouse,,MAO Livehouse北京,北京,92428,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01flHTSI2GdSKUwKbWk_!!2-item_pic.png
[],,0,3,话剧歌剧,852,北京,[],,1_1_642019227602,2125224980,FALSE,0,1,0,1,重喜剧《你若安好，那还得了》北纬零度出品,重喜剧《你若安好，那还得了》北纬零度出品,25,25-460,460,[],6.42019E+11,[],售票中,,2021.07.08-07.11,3,19,话剧,,77文创园剧场-77剧场,北京,57139,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN017RLEDW2GdSJWhHafF_!!0-item_pic.jpg
[],,0,5,曲苑杂坛,852,北京,[],,1_1_642107968386,2126112387,FALSE,0,1,0,1,大逗相声精品演出专场,大逗相声精品演出专场,80,80-260,260,[],6.42108E+11,[],售票中,,2021.07.02-09.24,3,32,其他,,A33剧场,北京,57325,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01KUfQ6Y2GdSJjv1OSt_!!2251059038.png
[],,0,2,音乐会,852,北京,[],,1_1_645669286990,-2133241723,FALSE,0,0,0,1,“时间胶囊”经典ACG音乐动漫名曲音乐会,“时间胶囊”经典ACG音乐动漫名曲音乐会,100,100-280,280,[],6.45669E+11,[],售票中,,2021.07.21 周三,3,18,其他,,三里屯·爱乐汇艺术空间,北京,2598006,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01W0nxNm2GdSKMVpImU_!!2251059038.png
[],,0,3,话剧歌剧,852,北京,[],,1_1_646252495201,-2127409640,FALSE,0,1,0,1,奇幻森林孙峥魔术戏剧《终于失去了你》之重返青春版,奇幻森林孙峥魔术戏剧《终于失去了你》之重返青春版,150,150-320,320,[],6.46252E+11,[],售票中,,2021.07.17-07.18,3,19,话剧,,繁星戏剧村贰剧场,北京,1145,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01M1CQcZ2GdSK72DXwC_!!2251059038.jpg
[],,0,7,展览休闲,852,北京,[],,1_1_644512577325,-2144808819,FALSE,0,1,0,0,NGART次世代潮流艺术季,NGART次世代潮流艺术季,48,48-68,68,[],6.44513E+11,[],售票中,,2021.06.01-07.04,3,38,展会,,北京劝业场,北京,1449024,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01QAtIDP2GdSKEilB4W_!!2251059038.jpg
[],,0,0,儿童亲子,852,北京,[],,1_1_642572320119,2130755905,FALSE,0,0,0,1,中国儿童艺术剧院 镇院之宝·大型经典童话剧《马兰花》,中国儿童艺术剧院 镇院之宝·大型经典童话剧《马兰花》,120,120-360,360,[],6.42572E+11,[],售票中,,2021.07.24-07.25,3,0,,,国家大剧院-戏剧场,北京,558,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01bFpTMV2GdSJYtv99A_!!2-item_pic.png
[],,0,3,话剧歌剧,852,北京,[],,1_1_644463916986,-2145295423,FALSE,0,1,0,1,第六届中国原创话剧邀请展 西安话剧院 原创话剧《长安第二碗》,第六届中国原创话剧邀请展 西安话剧院 原创话剧《长安第二碗》,100,100-380,380,[],6.44464E+11,[],售票中,,2021.08.25-08.26,3,19,话剧,,国家话剧院-剧场,北京,53360,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN019WRZVI2GdSK0GOXBf_!!0-item_pic.jpg
[],,0,0,儿童亲子,852,北京,[],,1_1_644812738889,-2141807204,FALSE,0,0,0,1,上海美术电影制片厂正版授权- 雪景体验式舞台剧《雪孩子》,上海美术电影制片厂正版授权- 雪景体验式舞台剧《雪孩子》,100,100-480,480,[],6.44813E+11,[],售票中,,2021.07.17 周六,3,0,,,未来剧院,北京,1641013,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01fZe5wB2GdSJyZKtus_!!2-item_pic.png
